"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"08","96494","061","49","Nou Barris","Canyelles","169","1633","24","741","676","3","62","72753","68047","4706","","","35579","03/03/2023 00:02:11"
"08","96495","060","49","Nou Barris","Canyelles","169","625","7","324","288","0","36","29969","29458","511","","","5940","03/03/2023 00:02:11"
"08","96497","062","49","Nou Barris","Canyelles","169","0","4","3","0","0","3","15920","10090","5830","","","37579","03/03/2023 00:02:11"
"08","96498","062","49","Nou Barris","Canyelles","169","1133","15","523","481","0","42","50460","50460","0","","","10709","03/03/2023 00:02:11"
"08","96499","061","49","Nou Barris","Canyelles","169","0","1","0","0","0","0","0","0","0","","","7368","03/03/2023 00:02:11"
"08","96500","??","??","Nou Barris","??","??","210","83","217","103","6","57","32909","31715","1194","","","135257","03/03/2023 00:02:11"
"08","96511","072","50","Nou Barris","les Roquetes","171","347","6","195","136","45","14","13446","12802","644","","","7373","03/03/2023 00:02:11"
"08","96512","072","50","Nou Barris","les Roquetes","171","863","32","648","362","225","55","35067","31417","3650","","","8695","03/03/2023 00:02:11"
"08","96520","073","50","Nou Barris","les Roquetes","171","374","11","168","168","0","0","8109","8109","0","","","5437","03/03/2023 00:02:11"
"08","96531","073","50","Nou Barris","les Roquetes","171","471","13","225","224","0","1","10969","10969","0","","","7292","03/03/2023 00:02:11"
"08","96532","073","50","Nou Barris","les Roquetes","171","202","7","90","90","0","0","4467","4467","0","","","2911","03/03/2023 00:02:11"
"08","96533","073","50","Nou Barris","les Roquetes","171","251","8","114","114","0","0","5686","5686","0","","","3665","03/03/2023 00:02:11"
"08","96540","071","50","Nou Barris","les Roquetes","171","614","20","427","248","110","67","25244","21530","3714","","","5267","03/03/2023 00:02:11"
"08","96550","073","50","Nou Barris","les Roquetes","171","584","27","351","236","99","9","16502","15057","1445","","","7840","03/03/2023 00:02:11"
"08","96560","074","50","Nou Barris","les Roquetes","171","400","30","219","161","18","28","12460","11896","564","","","3571","03/03/2023 00:02:11"
"08","96570","070","50","Nou Barris","les Roquetes","171","355","9","315","119","150","33","22243","16977","5266","","","7605","03/03/2023 00:02:11"
"08","96581","071","50","Nou Barris","les Roquetes","171","1124","53","748","438","190","107","43726","37723","6003","","","10844","03/03/2023 00:02:11"
"08","96590","070","50","Nou Barris","les Roquetes","171","418","22","211","150","0","33","12670","11044","1626","","","3028","03/03/2023 00:02:11"
"08","96600","070","50","Nou Barris","les Roquetes","171","356","21","217","141","16","56","12991","11254","1737","","","3090","03/03/2023 00:02:11"
"08","96610","069","50","Nou Barris","les Roquetes","170","298","12","136","115","1","18","9383","9383","0","","","2286","03/03/2023 00:02:11"
"08","96620","069","50","Nou Barris","les Roquetes","170","498","27","253","188","3","54","17899","16080","1819","","","4234","03/03/2023 00:02:11"
"08","96633","069","50","Nou Barris","les Roquetes","170","792","38","500","284","142","42","29550","24617","4933","","","7521","03/03/2023 00:02:11"
"08","96640","065","50","Nou Barris","les Roquetes","170","526","20","373","186","162","21","20553","15381","5172","","","4651","03/03/2023 00:02:11"
"08","96650","065","50","Nou Barris","les Roquetes","170","406","38","203","137","13","15","11884","10489","1395","","","5096","03/03/2023 00:02:11"
"08","96660","065","50","Nou Barris","les Roquetes","170","91","18","56","37","3","2","2779","2667","112","","","2246","03/03/2023 00:02:11"
"08","96670","065","50","Nou Barris","les Roquetes","170","238","41","163","102","3","5","8937","7714","1223","","","3431","03/03/2023 00:02:11"
"08","96680","065","50","Nou Barris","les Roquetes","170","319","41","150","108","2","6","8847","7665","1182","","","3774","03/03/2023 00:02:11"
"08","96690","068","50","Nou Barris","les Roquetes","170","368","16","201","139","34","20","13327","11657","1670","","","3392","03/03/2023 00:02:11"
"08","96701","068","50","Nou Barris","les Roquetes","170","472","16","216","169","26","14","15087","14094","993","","","3797","03/03/2023 00:02:11"
"08","96702","068","50","Nou Barris","les Roquetes","170","248","8","128","98","7","22","7286","7286","0","","","1485","03/03/2023 00:02:11"
"08","96710","070","50","Nou Barris","les Roquetes","171","360","17","308","157","104","47","16412","13361","3051","","","3406","03/03/2023 00:02:11"
"08","96730","074","50","Nou Barris","les Roquetes","171","474","32","277","200","24","40","16150","14875","1275","","","4955","03/03/2023 00:02:11"
"08","96740","074","50","Nou Barris","les Roquetes","171","365","23","202","135","47","16","13087","11649","1438","","","3806","03/03/2023 00:02:11"
"08","96750","074","50","Nou Barris","les Roquetes","171","279","28","172","131","13","12","10675","10578","97","","","3541","03/03/2023 00:02:11"
"08","96760","074","50","Nou Barris","les Roquetes","171","86","11","104","36","56","12","5205","2763","2442","","","1407","03/03/2023 00:02:11"
"08","96770","067","50","Nou Barris","les Roquetes","170","267","12","141","97","14","25","9297","7803","1494","","","2472","03/03/2023 00:02:11"
"08","96780","067","50","Nou Barris","les Roquetes","170","240","12","129","98","12","15","9059","8945","114","","","2531","03/03/2023 00:02:11"
"08","96790","067","50","Nou Barris","les Roquetes","170","167","4","93","63","21","7","6571","5380","1191","","","1116","03/03/2023 00:02:11"
"08","96800","067","50","Nou Barris","les Roquetes","170","221","11","117","99","0","15","7682","7205","477","","","1976","03/03/2023 00:02:11"
"08","96811","068","50","Nou Barris","les Roquetes","170","613","21","275","235","0","39","20320","19934","386","","","7255","03/03/2023 00:02:11"
"08","96812","068","50","Nou Barris","les Roquetes","170","199","12","102","79","4","15","6058","4963","1095","","","1353","03/03/2023 00:02:11"
"08","96820","066","50","Nou Barris","les Roquetes","170","648","34","350","254","38","34","21848","18326","3522","","","5596","03/03/2023 00:02:11"
"08","96830","066","50","Nou Barris","les Roquetes","170","287","14","133","108","7","13","8834","8538","296","","","2468","03/03/2023 00:02:11"
"08","96840","066","50","Nou Barris","les Roquetes","170","556","65","280","220","4","22","17224","15158","2066","","","8644","03/03/2023 00:02:11"
"08","96854","067","50","Nou Barris","les Roquetes","170","327","26","177","125","6","26","12603","11975","628","","","3300","03/03/2023 00:02:11"
"08","96855","067","50","Nou Barris","les Roquetes","170","638","23","714","284","285","140","41354","28462","12892","","","11562","03/03/2023 00:02:11"
"08","96858","107","53","Nou Barris","la Trinitat Nova","178","191","9","86","80","0","6","8442","8442","0","","","18500","03/03/2023 00:02:11"
"08","96862","074","50","Nou Barris","les Roquetes","171","0","4","231","0","0","231","3667","3345","322","","","9640","03/03/2023 00:02:11"
"08","96890","103","53","Nou Barris","la Trinitat Nova","178","1010","33","444","444","0","0","21192","21192","0","","","16242","03/03/2023 00:02:11"
"08","96900","103","53","Nou Barris","la Trinitat Nova","178","706","25","332","310","0","19","16852","16852","0","","","12482","03/03/2023 00:02:11"
"08","96910","104","53","Nou Barris","la Trinitat Nova","178","408","13","194","194","0","0","9062","9062","0","","","6735","03/03/2023 00:02:11"
"08","96920","104","53","Nou Barris","la Trinitat Nova","178","169","6","82","82","0","0","4004","4004","0","","","2540","03/03/2023 00:02:11"
"08","96930","104","53","Nou Barris","la Trinitat Nova","178","670","17","355","282","60","13","23641","22147","1494","","","12949","03/03/2023 00:02:11"
"08","96940","104","53","Nou Barris","la Trinitat Nova","178","43","5","169","0","1","168","9576","8097","1479","","","8722","03/03/2023 00:02:11"
"08","96950","107","53","Nou Barris","la Trinitat Nova","178","514","14","214","210","0","4","11294","11294","0","","","7265","03/03/2023 00:02:11"
"08","96960","105","53","Nou Barris","la Trinitat Nova","178","775","21","332","328","0","4","22856","22856","0","","","14347","03/03/2023 00:02:11"
"08","96970","105","53","Nou Barris","la Trinitat Nova","178","403","7","161","156","0","5","14535","14535","0","","","10848","03/03/2023 00:02:11"
"08","96981","105","53","Nou Barris","la Trinitat Nova","178","0","1","0","0","0","0","0","0","0","","","4895","03/03/2023 00:02:11"
"08","96982","106","53","Nou Barris","la Trinitat Nova","178","218","4","69","69","0","0","4834","4834","0","","","2802","03/03/2023 00:02:11"
"08","96983","105","53","Nou Barris","la Trinitat Nova","178","0","1","0","0","0","0","0","0","0","","","1310","03/03/2023 00:02:11"
"08","96990","105","53","Nou Barris","la Trinitat Nova","178","249","16","338","236","68","34","19617","17424","2193","","","12701","03/03/2023 00:02:11"
"08","97000","107","53","Nou Barris","la Trinitat Nova","178","523","5","447","211","229","5","30792","23831","6961","","","13151","03/03/2023 00:02:11"
"08","97010","107","53","Nou Barris","la Trinitat Nova","178","234","6","224","111","112","1","14768","11272","3496","","","11336","03/03/2023 00:02:11"
"08","97020","106","53","Nou Barris","la Trinitat Nova","178","1","9","104","104","0","0","6115","6115","0","","","12160","03/03/2023 00:02:11"
"08","97030","106","53","Nou Barris","la Trinitat Nova","178","732","17","267","267","0","0","20151","20151","0","","","6315","03/03/2023 00:02:11"
"08","97040","106","53","Nou Barris","la Trinitat Nova","178","339","12","129","129","0","0","9845","9845","0","","","3951","03/03/2023 00:02:11"
"08","97050","106","53","Nou Barris","la Trinitat Nova","178","0","5","38","38","0","0","2378","2378","0","","","3402","03/03/2023 00:02:11"
"08","97060","107","53","Nou Barris","la Trinitat Nova","178","18","10","45","8","3","22","3695","3695","0","","","4171","03/03/2023 00:02:11"
"08","97071","107","53","Nou Barris","la Trinitat Nova","178","3","21","22","1","0","21","17408","8608","8800","","","141945","03/03/2023 00:02:11"
"08","97072","107","53","Nou Barris","la Trinitat Nova","178","423","7","430","189","220","21","26714","21444","5270","","","11789","03/03/2023 00:02:11"
"08","97073","107","53","Nou Barris","la Trinitat Nova","178","0","1","2","0","0","2","37","37","0","","","37","03/03/2023 00:02:11"
"08","97081","107","53","Nou Barris","la Trinitat Nova","178","0","4","2","1","0","0","116","116","0","","","10842","03/03/2023 00:02:11"
"08","97082","107","53","Nou Barris","la Trinitat Nova","178","0","3","8","0","0","8","3576","2851","725","","","21086","03/03/2023 00:02:11"
"08","97095","??","??","Nou Barris","??","??","579","8","221","204","0","17","16421","15822","599","","","34303","03/03/2023 00:02:11"
"08","97105","112","55","Nou Barris","Ciutat Meridiana","180","952","10","585","337","140","108","36304","35792","512","","","20122","03/03/2023 00:02:11"
"08","97110","112","55","Nou Barris","Ciutat Meridiana","180","181","5","133","64","61","8","7306","7306","0","","","5090","03/03/2023 00:02:11"
"08","97123","115","55","Nou Barris","Ciutat Meridiana","180","651","10","368","259","0","109","19802","19802","0","","","24904","03/03/2023 00:02:11"
"08","97131","115","55","Nou Barris","Ciutat Meridiana","180","435","5","175","155","1","19","12910","12826","84","","","6460","03/03/2023 00:02:11"
"08","97132","115","55","Nou Barris","Ciutat Meridiana","180","640","4","258","236","0","22","16489","16489","0","","","9400","03/03/2023 00:02:11"
"08","97140","113","55","Nou Barris","Ciutat Meridiana","180","1362","12","506","473","0","33","32331","32331","0","","","22495","03/03/2023 00:02:11"
"08","97151","108","54","Nou Barris","Torre Baró","179","0","6","0","0","0","0","0","0","0","","","9733","03/03/2023 00:02:11"
"08","97152","108","54","Nou Barris","Torre Baró","179","775","103","477","263","97","35","33224","30664","2560","","","48066","03/03/2023 00:02:11"
"08","97163","??","??","Nou Barris","??","??","0","2","5","0","0","5","986","986","0","","","14800","03/03/2023 00:02:11"
"08","97164","111","55","Nou Barris","Ciutat Meridiana","180","1105","12","451","414","0","37","31495","31495","0","","","23338","03/03/2023 00:02:11"
"08","97174","111","55","Nou Barris","Ciutat Meridiana","180","556","9","240","193","0","47","16961","16751","210","","","19854","03/03/2023 00:02:11"
"08","97180","110","55","Nou Barris","Ciutat Meridiana","180","238","4","102","98","0","4","6874","6874","0","","","13679","03/03/2023 00:02:11"
"08","97190","109","54","Nou Barris","Torre Baró","179","144","53","98","42","7","19","5034","4309","725","","","13737","03/03/2023 00:02:11"
"08","97201","113","55","Nou Barris","Ciutat Meridiana","180","510","3","183","174","0","9","12577","12577","0","","","8416","03/03/2023 00:02:11"
"08","97202","114","55","Nou Barris","Ciutat Meridiana","180","764","5","278","273","4","1","20431","18055","2376","","","9729","03/03/2023 00:02:11"
"08","97211","110","55","Nou Barris","Ciutat Meridiana","180","0","2","8","0","0","8","4604","4604","0","","","7834","03/03/2023 00:02:11"
"08","97212","110","55","Nou Barris","Ciutat Meridiana","180","710","8","263","255","0","8","19956","19956","0","","","24346","03/03/2023 00:02:11"
"08","97221","114","55","Nou Barris","Ciutat Meridiana","180","1223","14","445","432","0","13","27768","27768","0","","","23626","03/03/2023 00:02:11"
"08","97223","114","55","Nou Barris","Ciutat Meridiana","180","0","1","0","0","0","0","0","0","0","","","15523","03/03/2023 00:02:11"
"08","97224","110","55","Nou Barris","Ciutat Meridiana","180","377","3","153","145","0","8","9760","9760","0","","","5528","03/03/2023 00:02:11"
"08","97227","110","55","Nou Barris","Ciutat Meridiana","180","663","6","250","247","3","0","15335","15123","212","","","28728","03/03/2023 00:02:11"
"08","97231","108","54","Nou Barris","Torre Baró","179","626","112","722","219","333","112","40071","28859","11212","","","64028","03/03/2023 00:02:11"
"08","97232","108","54","Nou Barris","Torre Baró","179","0","1","3","0","0","3","141","141","0","","","24566","03/03/2023 00:02:11"
"08","97233","108","54","Nou Barris","Torre Baró","179","2","1","5","1","1","1","224","142","82","","","715","03/03/2023 00:02:11"
"08","97240","109","54","Nou Barris","Torre Baró","179","23","22","27","10","1","10","2412","2412","0","","","24035","03/03/2023 00:02:11"
"08","97251","108","54","Nou Barris","Torre Baró","179","92","24","78","32","10","10","4473","4230","243","","","20583","03/03/2023 00:02:11"
"08","97252","108","54","Nou Barris","Torre Baró","179","54","50","68","34","5","9","4005","3727","278","","","22936","03/03/2023 00:02:11"
"08","97260","108","54","Nou Barris","Torre Baró","179","133","22","125","55","48","15","7118","1462","5656","","","16514","03/03/2023 00:02:11"
"08","97270","108","54","Nou Barris","Torre Baró","179","3","17","5","3","1","1","193","193","0","","","12090","03/03/2023 00:02:11"
"08","97280","108","54","Nou Barris","Torre Baró","179","78","66","126","53","5","11","6099","5760","339","","","26567","03/03/2023 00:02:11"
"08","97291","109","54","Nou Barris","Torre Baró","179","51","18","38","16","4","9","2455","2190","265","","","4304","03/03/2023 00:02:11"
"08","97293","109","54","Nou Barris","Torre Baró","179","33","15","25","11","2","2","1368","1274","94","","","2342","03/03/2023 00:02:11"
"08","97294","109","54","Nou Barris","Torre Baró","179","0","1","2","0","0","2","2051","2051","0","","","3903","03/03/2023 00:02:11"
"08","97296","108","54","Nou Barris","Torre Baró","179","131","92","129","85","3","13","7319","7060","259","","","29522","03/03/2023 00:02:11"
"08","97297","108","54","Nou Barris","Torre Baró","179","26","19","38","14","7","6","3355","2525","830","","","8128","03/03/2023 00:02:11"
"08","97300","108","54","Nou Barris","Torre Baró","179","39","37","54","26","4","9","2733","2603","130","","","8610","03/03/2023 00:02:11"
"08","97310","108","54","Nou Barris","Torre Baró","179","2","8","15","4","0","10","666","666","0","","","537","03/03/2023 00:02:11"
"08","97323","109","54","Nou Barris","Torre Baró","179","82","75","74","29","6","22","3716","2942","774","","","22339","03/03/2023 00:02:11"
"08","97324","108","54","Nou Barris","Torre Baró","179","0","16","8","3","0","5","454","454","0","","","9580","03/03/2023 00:02:11"
"08","97325","108","54","Nou Barris","Torre Baró","179","36","28","44","16","2","9","2751","2701","50","","","7186","03/03/2023 00:02:11"
"08","97326","108","54","Nou Barris","Torre Baró","179","27","18","27","12","0","6","2216","2216","0","","","9397","03/03/2023 00:02:11"
"08","97330","109","54","Nou Barris","Torre Baró","179","48","29","52","22","2","15","2928","2812","116","","","10252","03/03/2023 00:02:11"
"08","97341","109","54","Nou Barris","Torre Baró","179","101","40","92","43","4","21","4674","3840","834","","","6119","03/03/2023 00:02:11"
"08","97342","109","54","Nou Barris","Torre Baró","179","52","41","67","23","5","19","3922","3604","318","","","14579","03/03/2023 00:02:11"
"08","97353","109","54","Nou Barris","Torre Baró","179","0","5","5","1","1","2","312","276","36","","","4456","03/03/2023 00:02:11"
"08","97354","109","54","Nou Barris","Torre Baró","179","7","10","8","4","1","2","533","533","0","","","5767","03/03/2023 00:02:11"
"08","98121","116","56","Nou Barris","Vallbona","181","70","31","52","20","0","12","2710","2678","32","","","130490","03/03/2023 00:02:11"
"08","98122","116","56","Nou Barris","Vallbona","181","0","2","0","0","0","0","0","0","0","","","2256","03/03/2023 00:02:11"
"08","98130","116","56","Nou Barris","Vallbona","181","17","18","37","12","2","19","2142","1902","240","","","4829","03/03/2023 00:02:11"
"08","98141","116","56","Nou Barris","Vallbona","181","16","12","23","6","1","11","4200","4034","166","","","4699","03/03/2023 00:02:11"
"08","98142","116","56","Nou Barris","Vallbona","181","165","7","38","33","0","5","2927","2927","0","","","6891","03/03/2023 00:02:11"
"08","98150","116","56","Nou Barris","Vallbona","181","13","8","29","5","1","13","2961","2242","719","","","2168","03/03/2023 00:02:11"
"08","98160","116","56","Nou Barris","Vallbona","181","25","6","58","9","36","9","3356","2296","1060","","","3112","03/03/2023 00:02:11"
"08","98170","116","56","Nou Barris","Vallbona","181","88","11","94","30","25","39","4683","4683","0","","","9029","03/03/2023 00:02:11"
"08","98180","??","??","Nou Barris","??","??","5","6","6","0","0","6","3153","3153","0","","","204793","03/03/2023 00:02:11"
"08","98193","116","56","Nou Barris","Vallbona","181","0","5","5","2","0","2","149","149","0","","","1225","03/03/2023 00:02:11"
"08","98194","116","56","Nou Barris","Vallbona","181","42","4","53","22","0","9","3605","3605","0","","","8649","03/03/2023 00:02:11"
"08","98195","116","56","Nou Barris","Vallbona","181","153","7","138","61","31","8","7961","7961","0","","","13704","03/03/2023 00:02:11"
"08","98201","116","56","Nou Barris","Vallbona","181","0","4","2","0","0","2","32","32","0","","","15884","03/03/2023 00:02:11"
"08","98202","116","56","Nou Barris","Vallbona","181","11","24","36","11","1","13","2058","2058","0","","","11696","03/03/2023 00:02:11"
"08","99321","109","54","Nou Barris","Torre Baró","179","115","35","88","48","7","9","5368","5210","158","","","5628","03/03/2023 00:02:11"
"08","99322","109","54","Nou Barris","Torre Baró","179","23","19","30","9","3","8","2421","2421","0","","","7831","03/03/2023 00:02:11"
"08","99371","109","54","Nou Barris","Torre Baró","179","0","2","1","0","0","1","55","55","0","","","18049","03/03/2023 00:02:11"
"08","99381","??","48","Nou Barris","la Guineueta","??","2985","28","2695","1199","1200","296","178538","149695","28843","","","99898","03/03/2023 00:02:11"
"08","99382","054","48","Nou Barris","la Guineueta","167","1656","15","1345","791","115","439","96088","76382","19706","","","36370","03/03/2023 00:02:11"
"08","99390","109","54","Nou Barris","Torre Baró","179","56","14","31","16","2","7","1759","1759","0","","","2131","03/03/2023 00:02:11"
"08","99400","109","54","Nou Barris","Torre Baró","179","126","49","73","36","4","11","4785","4115","670","","","14888","03/03/2023 00:02:11"
"08","99410","107","53","Nou Barris","la Trinitat Nova","178","0","0","0","0","0","0","0","0","0","","","0","03/03/2023 00:02:11"
"08","99411","052","48","Nou Barris","la Guineueta","167","893","5","479","408","0","71","34993","34650","343","","","9312","03/03/2023 00:02:11"
"08","99412","053","48","Nou Barris","la Guineueta","167","1112","11","847","547","263","37","61893","55150","6743","","","13376","03/03/2023 00:02:11"
"08","99413","053","48","Nou Barris","la Guineueta","167","0","0","0","0","0","0","0","0","0","","","0","03/03/2023 00:02:11"
"08","99533","??","50","Nou Barris","les Roquetes","??","151","55","97","55","4","7","4864","4864","0","","","11347","03/03/2023 00:02:11"
"08","99535","??","??","Nou Barris","??","??","3","14","23","3","5","11","17102","10066","7036","","","66332","03/03/2023 00:02:11"
"09","90170","088","63","Sant Andreu","Navas","199","619","21","425","293","40","83","31952","29367","2585","","","4583","03/03/2023 00:02:11"
"09","90341","088","63","Sant Andreu","Navas","199","520","10","716","293","345","33","38109","29649","8460","","","6235","03/03/2023 00:02:11"
"09","90342","088","63","Sant Andreu","Navas","199","784","21","512","323","95","77","34556","31898","2658","","","6253","03/03/2023 00:02:11"
"09","90510","087","63","Sant Andreu","Navas","199","1291","22","988","503","351","61","73231","64830","8401","","","11250","03/03/2023 00:02:11"
"09","90521","089","63","Sant Andreu","Navas","199","943","9","509","441","0","66","50773","47953","2820","","","19612","03/03/2023 00:02:11"
"09","90531","089","63","Sant Andreu","Navas","199","562","7","306","250","1","28","27576","27283","293","","","4065","03/03/2023 00:02:11"
"09","90580","094","63","Sant Andreu","Navas","200","518","9","471","180","99","99","29960","26834","3126","","","4916","03/03/2023 00:02:11"
"09","90590","094","63","Sant Andreu","Navas","200","1499","12","1191","615","425","110","84166","73828","10338","","","12337","03/03/2023 00:02:11"
"09","90600","095","63","Sant Andreu","Navas","200","1053","22","1026","428","425","144","65987","55330","10657","","","12595","03/03/2023 00:02:11"
"09","90640","095","63","Sant Andreu","Navas","200","604","10","498","260","63","173","34052","31025","3027","","","5508","03/03/2023 00:02:11"
"09","90650","095","63","Sant Andreu","Navas","200","529","11","479","254","138","76","29351","24331","5020","","","3957","03/03/2023 00:02:11"
"09","90660","093","63","Sant Andreu","Navas","200","1299","18","1449","580","769","94","80573","65094","15479","","","12419","03/03/2023 00:02:11"
"09","90673","090","63","Sant Andreu","Navas","200","338","8","179","143","11","25","12600","12180","420","","","1570","03/03/2023 00:02:11"
"09","90680","090","63","Sant Andreu","Navas","200","1194","26","931","531","248","111","66108","58097","8011","","","11165","03/03/2023 00:02:11"
"09","90691","092","63","Sant Andreu","Navas","200","1460","21","1164","617","398","118","88594","75614","12980","","","18915","03/03/2023 00:02:11"
"09","90694","064","61","Sant Andreu","la Sagrera","195","0","1","0","0","0","0","0","0","0","","","5198","03/03/2023 00:02:11"
"09","90695","064","61","Sant Andreu","la Sagrera","195","1143","15","915","478","377","48","63914","53387","10527","","","11829","03/03/2023 00:02:11"
"09","90696","064","61","Sant Andreu","la Sagrera","195","0","3","0","0","0","0","0","0","0","","","6586","03/03/2023 00:02:11"
"09","90701","091","63","Sant Andreu","Navas","200","1838","25","1299","811","385","99","101423","88284","13139","","","14141","03/03/2023 00:02:11"
"09","90702","092","63","Sant Andreu","Navas","200","452","6","224","135","0","34","16113","15627","486","","","2192","03/03/2023 00:02:11"
"09","90711","065","61","Sant Andreu","la Sagrera","195","2116","24","1606","880","626","97","113928","84852","29076","","","25474","03/03/2023 00:02:11"
"09","90712","066","61","Sant Andreu","la Sagrera","195","1426","27","1542","582","676","223","85660","66214","19446","","","14405","03/03/2023 00:02:11"
"09","90720","067","61","Sant Andreu","la Sagrera","195","384","7","296","206","47","43","19787","17407","2380","","","2179","03/03/2023 00:02:11"
"09","90731","067","61","Sant Andreu","la Sagrera","195","616","28","429","134","140","53","41408","35156","6252","","","7711","03/03/2023 00:02:11"
"09","90732","067","61","Sant Andreu","la Sagrera","195","529","29","376","242","63","59","26979","24189","2790","","","5019","03/03/2023 00:02:11"
"09","90740","063","61","Sant Andreu","la Sagrera","195","478","9","495","159","201","41","36419","29379","7040","","","9484","03/03/2023 00:02:11"
"09","90750","063","61","Sant Andreu","la Sagrera","195","627","10","837","296","407","133","43947","34175","9772","","","6587","03/03/2023 00:02:11"
"09","90751","063","61","Sant Andreu","la Sagrera","195","0","1","0","0","0","0","0","0","0","","","1017","03/03/2023 00:02:11"
"09","90760","063","61","Sant Andreu","la Sagrera","195","0","4","0","0","0","0","0","0","0","","","9719","03/03/2023 00:02:11"
"09","90771","062","61","Sant Andreu","la Sagrera","194","0","2","3","0","0","3","224","224","0","","","90453","03/03/2023 00:02:11"
"09","90773","063","61","Sant Andreu","la Sagrera","195","19","6","41","1","0","8","7530","7530","0","","","137368","03/03/2023 00:02:11"
"09","90774","063","61","Sant Andreu","la Sagrera","195","0","2","0","0","0","0","0","0","0","","","6933","03/03/2023 00:02:11"
"09","91030","085","63","Sant Andreu","Navas","199","0","3","14","1","3","8","9629","466","9163","","","625","03/03/2023 00:02:11"
"09","91043","085","63","Sant Andreu","Navas","199","177","13","268","59","172","11","13278","9101","4177","","","3053","03/03/2023 00:02:11"
"09","91044","085","63","Sant Andreu","Navas","199","101","18","110","41","16","21","6550","6190","360","","","2383","03/03/2023 00:02:11"
"09","91047","085","63","Sant Andreu","Navas","199","0","2","4","0","0","4","896","896","0","","","1588","03/03/2023 00:02:11"
"09","91048","085","63","Sant Andreu","Navas","199","250","11","184","95","41","29","12961","11835","1126","","","3691","03/03/2023 00:02:11"
"09","91050","085","63","Sant Andreu","Navas","199","1276","29","677","496","41","63","61052","56479","4573","","","12537","03/03/2023 00:02:11"
"09","91060","086","63","Sant Andreu","Navas","199","1211","21","714","499","87","127","56538","52663","3875","","","9989","03/03/2023 00:02:11"
"09","91070","086","63","Sant Andreu","Navas","199","22","3","14","14","0","0","1056","1056","0","","","919","03/03/2023 00:02:11"
"09","91080","086","63","Sant Andreu","Navas","199","272","52","156","119","0","0","10600","10600","0","","","11386","03/03/2023 00:02:11"
"09","91090","083","63","Sant Andreu","Navas","199","293","62","176","128","0","0","11632","11632","0","","","12514","03/03/2023 00:02:11"
"09","91100","083","63","Sant Andreu","Navas","199","248","52","156","118","0","0","10600","10600","0","","","11174","03/03/2023 00:02:11"
"09","91110","083","63","Sant Andreu","Navas","199","39","3","14","14","0","0","1062","1062","0","","","611","03/03/2023 00:02:11"
"09","91120","083","63","Sant Andreu","Navas","199","30","3","14","14","0","0","972","972","0","","","607","03/03/2023 00:02:11"
"09","91131","083","63","Sant Andreu","Navas","199","516","24","420","239","112","60","29225","26355","2870","","","6663","03/03/2023 00:02:11"
"09","91132","083","63","Sant Andreu","Navas","199","529","15","286","215","26","22","22777","21514","1263","","","3762","03/03/2023 00:02:11"
"09","91133","082","62","Sant Andreu","el Congrés i els Indians","198","0","1","0","0","0","0","0","0","0","","","548","03/03/2023 00:02:11"
"09","91134","086","63","Sant Andreu","Navas","199","0","1","0","0","0","0","0","0","0","","","984","03/03/2023 00:02:11"
"09","91141","084","63","Sant Andreu","Navas","199","462","28","430","226","139","34","29739","26117","3622","","","5817","03/03/2023 00:02:11"
"09","91142","084","63","Sant Andreu","Navas","199","436","27","366","168","82","64","25624","22127","3497","","","5873","03/03/2023 00:02:11"
"09","91150","084","63","Sant Andreu","Navas","199","838","39","636","254","129","90","47131","43781","3350","","","9786","03/03/2023 00:02:11"
"09","91161","082","62","Sant Andreu","el Congrés i els Indians","198","206","19","151","85","8","27","12456","11057","1399","","","3867","03/03/2023 00:02:11"
"09","91162","082","62","Sant Andreu","el Congrés i els Indians","198","321","18","278","129","96","42","17983","15728","2255","","","3873","03/03/2023 00:02:11"
"09","91163","082","62","Sant Andreu","el Congrés i els Indians","198","0","1","0","0","0","0","0","0","0","","","1799","03/03/2023 00:02:11"
"09","91170","082","62","Sant Andreu","el Congrés i els Indians","198","280","13","356","113","195","37","20507","14637","5870","","","4386","03/03/2023 00:02:11"
"09","91180","081","62","Sant Andreu","el Congrés i els Indians","198","190","8","186","46","78","17","11229","8742","2487","","","5842","03/03/2023 00:02:11"
"09","91191","081","62","Sant Andreu","el Congrés i els Indians","198","305","16","201","89","26","37","16546","14465","2081","","","3768","03/03/2023 00:02:11"
"09","91192","074","62","Sant Andreu","el Congrés i els Indians","197","0","1","0","0","0","0","0","0","0","","","834","03/03/2023 00:02:11"
"09","91200","081","62","Sant Andreu","el Congrés i els Indians","198","354","22","323","143","98","32","20084","16576","3508","","","6053","03/03/2023 00:02:11"
"09","91210","081","62","Sant Andreu","el Congrés i els Indians","198","391","24","305","183","64","33","21529","19786","1743","","","6085","03/03/2023 00:02:11"
"09","91220","082","62","Sant Andreu","el Congrés i els Indians","198","329","22","222","145","7","51","18962","18588","374","","","4612","03/03/2023 00:02:11"
"09","91230","082","62","Sant Andreu","el Congrés i els Indians","198","276","21","230","100","22","48","21581","16228","5353","","","6129","03/03/2023 00:02:11"
